username,languageName,problemsSolved
gauravkool81,Java,8
gauravkool81,Python,2
gauravkool81,C,217
gauravkool81,Python3,1
Krissny,C++,46
abitomar,C++,5
KasanagottuSnehitha1,Java,264
KasanagottuSnehitha1,MySQL,18
KasanagottuSnehitha1,JavaScript,8
KasanagottuSnehitha1,Python3,42
shuvamlal,C++,17
shuvamlal,Java,191
shuvamlal,MySQL,13
shuvamlal,Python3,258
shuvamlal,TypeScript,1
user9291Ik,C++,26
user9291Ik,MySQL,1
user9291Ik,JavaScript,5
user9291Ik,Go,57
user9291Ik,Python3,255
user9291Ik,Rust,50
user9291Ik,PostgreSQL,9
jayam,Java,30
linnv,C++,16
linnv,MySQL,1
linnv,C,1
linnv,Bash,1
linnv,Go,70
verbingle,Java,4
jonastirona1,Java,12
jonastirona1,Python,25
jonastirona1,Python3,58
harshitapanwar147,Java,70
harshitapanwar147,MySQL,20
Hemanth-SV,Java,116
Hemanth-SV,MySQL,64
Hemanth-SV,Python3,2
122003220,C++,3
shauryanayyarviic30,C++,224
shauryanayyarviic30,MySQL,2
shauryanayyarviic30,JavaScript,48
hanumanthu_2005,Java,14
hanumanthu_2005,Python,2
hanumanthu_2005,Python3,7
ghsmiranda13,C++,245
AbiSankar,C++,1
AbiSankar,Java,32
AbiSankar,C,1
AbiSankar,Python3,4
DevBhaskar,Java,20
aman_kumargupta,C++,3
coeus7,C++,1
coeus7,C,4
Huu_Oanh,C++,104
harshkr5966,C++,11
harshkr5966,Java,60
harshkr5966,Python,3
regular_coder,C++,314
regular_coder,MySQL,2
regular_coder,C,2
regular_coder,Python3,1
regular_coder,Oracle,15
SyamKumar89,C++,1
SyamKumar89,Java,3
pnk_20,C++,29
pnk_20,Java,272
pnk_20,Python,5
pnk_20,C,2
pnk_20,JavaScript,60
pnk_20,Python3,41
dhruvXsharma,C++,3
dhruvXsharma,Java,2
dhruvXsharma,Python,8
Tharuni_26,Java,232
Tharuni_26,MySQL,30
Tharuni_26,C,35
Tharuni_26,Python3,23
I_LIKE_GAMBLING,Java,2
YolandaLeo,Java,314
YolandaLeo,MySQL,1
YolandaLeo,Python3,19
gkdeyIIITD,C++,79
gkdeyIIITD,Java,3
gkdeyIIITD,MySQL,4
madhuhasitha,Java,6
madhuhasitha,Python3,2
ashutoshkrsinghcse,C++,16
ashutoshkrsinghcse,Java,10
ashutoshkrsinghcse,C,2
ashutoshkrsinghcse,Python3,24
rwhite42virus,Java,1
divyanshu3388,C++,92
divyanshu3388,Python3,14
divyanshu3388,PostgreSQL,12
badleetcoder,C++,26
badleetcoder,Java,310
badleetcoder,Python,5
badleetcoder,C#,23
badleetcoder,Go,23
badleetcoder,Python3,48
crunchylaua,Java,10
crunchylaua,Python3,93
user3724Qc,C++,1
user3724Qc,Java,6
user3724Qc,C,48
user3724Qc,JavaScript,3
user3724Qc,Python3,11
Hemanth_5603,C++,323
Hemanth_5603,Go,3
Saga_Yashwanth,C++,1
Saga_Yashwanth,Java,123
PK2021,C++,2
amanseenha,C++,1
amanseenha,Java,276
amanseenha,Python,1
amanseenha,MySQL,2
amanseenha,Python3,2
kamaljhorar,C++,480
kamaljhorar,Java,1
kamaljhorar,MySQL,51
Snehasree_31,C++,8
goyal_pragya001,C++,100
goyal_pragya001,Java,169
goyal_pragya001,MySQL,1
davidleL,C++,130
davidleL,Python,8
davidleL,Python3,239
iHItzYou,C++,2
iHItzYou,Python,48
iHItzYou,JavaScript,31
iHItzYou,Python3,136
dorito,C++,4
dorito,Java,45
dorito,MySQL,7
faApXEiDYX,Python3,95
gurij,C++,10
gurij,C,1
0XWVoVJAuB,C,2
xzhaojun,Java,48
xzhaojun,MySQL,1
user3302wv,JavaScript,1
jyonkov,Java,411
jyonkov,MySQL,7
EthanEFung,MySQL,26
EthanEFung,JavaScript,88
EthanEFung,Go,257
EthanEFung,Python3,4
EthanEFung,PHP,1
EthanEFung,TypeScript,146
you0threader,C,1
emailsaubhagya,C++,1454
emailsaubhagya,Java,3
emailsaubhagya,Python,5
emailsaubhagya,MySQL,29
emailsaubhagya,JavaScript,1
emailsaubhagya,Bash,4
emailsaubhagya,Python3,2
emailsaubhagya,PHP,26
gayathrimantha,JavaScript,24
chetanyamahana,C++,713
chetanyamahana,Java,2
chetanyamahana,MySQL,14
chetanyamahana,JavaScript,1
chetanyamahana,MS SQL Server,11
hency007,C++,328
hency007,MySQL,5
hency007,JavaScript,1
utkarshbharat,C++,599
utkarshbharat,MySQL,26
kajal206,C++,11
kajal206,Java,23
kajal206,C,2
kajal206,Python3,1
akshitkaushik307,C++,441
akshitkaushik307,MySQL,1
akshitkaushik307,Python3,1
ferazm28,C#,1
keshav_goel_21,Python,9
keshav_goel_21,Python3,66
KL_1234,C,55
Kumargaurav12,C++,4
Kumargaurav12,Java,538
Kumargaurav12,MySQL,23
rishabhkumarbothra,C++,265
rishabhkumarbothra,Java,2
rishabhkumarbothra,Python3,1
harpal_2462,C++,401
harpal_2462,Java,1
harpal_2462,Python,1
harpal_2462,MySQL,44
harpal_2462,JavaScript,3
harpal_2462,Python3,3
alisarraf,Java,1
mr_prince09,C++,5
mr_prince09,Python3,115
journeyonthegoing,C++,14
journeyonthegoing,Java,329
journeyonthegoing,MySQL,2
journeyonthegoing,C,2
journeyonthegoing,JavaScript,1
minh_o,C++,8
minh_o,Java,178
minh_o,JavaScript,10
minh_o,Kotlin,3
nafis30503,C++,163
nafis30503,Python,2
nafis30503,C,1
nafis30503,Python3,2
Muskan__2191,C++,1
Muskan__2191,Java,174
developerhridu,C++,32
developerhridu,MySQL,57
developerhridu,C#,101
developerhridu,JavaScript,1
developerhridu,TypeScript,1
w8nNKZj1pL,C++,403
w8nNKZj1pL,Java,1
w8nNKZj1pL,MySQL,50
John_Marker,C++,302
John_Marker,MySQL,69
khushi_Tirkey,C++,5
khushi_Tirkey,Python,10
khushi_Tirkey,C,80
khushi_Tirkey,JavaScript,3
khushi_Tirkey,Python3,91
_hiten,Java,1
_hiten,Python,13
_hiten,MySQL,7
_hiten,Python3,33
mong,C,22
prcywang,C++,8
prcywang,C,8
Nksingh,C++,555
Chaitanya_12,Java,1
Chaitanya_12,Python,136
Chaitanya_12,Go,26
Chaitanya_12,Python3,1
Chaitanya_12,TypeScript,4
codette7777,C++,11
Sonali_Sadana,Java,56
Sonali_Sadana,MySQL,10
HeavenlyDemon,C++,170
HeavenlyDemon,Java,455
HeavenlyDemon,MySQL,34
HeavenlyDemon,C#,5
HeavenlyDemon,JavaScript,5
HeavenlyDemon,Go,11
HeavenlyDemon,Python3,37
HeavenlyDemon,TypeScript,1
HeavenlyDemon,PostgreSQL,5
atharv_1410,C++,49
atharv_1410,MySQL,11
sleepykatze,Python3,17
vikasgehlot,C++,7
vikasgehlot,Python,1
vikasgehlot,MySQL,7
vikasgehlot,Python3,4
muaz_hussain,C++,148
muaz_hussain,Go,1
muaz_hussain,Python3,3
Misaka13514,Python3,1
brandonf1021,C++,8
brandonf1021,Python,1
hugoleonardomachado,C++,2
sponnur,C++,4
sponnur,Java,23
sponnur,Ruby,2
sponnur,Python3,85
piyushtiwari232,C++,59
piyushtiwari232,Python,1
piyushtiwari232,MySQL,8
piyushtiwari232,Python3,8
vatanprakash,C++,189
vatanprakash,MySQL,6
mgrimalo,Python,33
mgrimalo,C,1
mgrimalo,Python3,93
xiaodong5,Python,7
hanazp,Python,4
hanazp,Python3,1
ranjan_sharma_dreamer,C++,29
ranjan_sharma_dreamer,Java,235
ranjan_sharma_dreamer,MySQL,9
ranjan_sharma_dreamer,Bash,1
PranavRatnalikar,C++,3
PranavRatnalikar,Java,374
PranavRatnalikar,Python,3
PranavRatnalikar,MySQL,21
PranavRatnalikar,C,1
PranavRatnalikar,Go,2
PranavRatnalikar,Python3,5
nsquared,C++,14
nsquared,Java,2
nsquared,Python,4
nsquared,MySQL,9
nsquared,Bash,1
nsquared,Python3,235
Sweta12,C++,238
Sweta12,MySQL,8
Sweta12,JavaScript,1
Sweta12,Python3,41
super_bot,C++,96
nitinsharmaleetcode,C++,220
nitinsharmaleetcode,Java,1
nitinsharmaleetcode,MySQL,3
flaming_star,C++,28
AtkuriSisir,C++,11
AtkuriSisir,Java,36
AtkuriSisir,Python,31
AtkuriSisir,MySQL,1
AtkuriSisir,JavaScript,2
AtkuriSisir,Python3,129
sandychn,C++,11
sandychn,Python3,4
saketjain409,C++,330
jit_kr,C++,198
jit_kr,Java,202
jit_kr,Python,7
jit_kr,MySQL,9
jit_kr,C,127
jit_kr,Python3,402
nagardhankardhawal09,C++,113
nagardhankardhawal09,MySQL,56
nagardhankardhawal09,C,1
tanoosh_06_,C++,4
tanoosh_06_,C,1
dhana__24,C++,9
inkwell418,Java,1
inkwell418,Python,18
inkwell418,Python3,89
riyapal,C++,1
sohlk,C++,47
sohlk,C,5
zerohigher,C,3
kviglucci,Java,11
kviglucci,JavaScript,17
Pavankouda,Java,1
Pavankouda,MySQL,42
Pavankouda,C,1
Pavankouda,Python3,141
Pavankouda,Oracle,2
minjoon_park,C++,23
minjoon_park,Python,90
minjoon_park,MySQL,3
minjoon_park,Python3,173
prajwal1,Python3,3
sestupinan,Python3,39
fivestaronly,C++,180
fivestaronly,Java,10
fivestaronly,MySQL,23
fivestaronly,JavaScript,1
Mrinal101,C++,175
Mrinal101,Java,3
Mrinal101,Python3,1
rounak06,C++,383
rounak06,Java,2
rounak06,C,1
admiremeforever,Java,53
admiremeforever,MySQL,2
nikunjgoel2003,C++,670
nikunjgoel2003,MySQL,17
nikunjgoel2003,JavaScript,9
nikunjgoel2003,Pandas,12
spdhinterview,C++,1
spdhinterview,Java,472
spdhinterview,Python,2
spdhinterview,MySQL,7
spdhinterview,Python3,2
spdhinterview,PostgreSQL,2
selvabharathi-s,Java,129
saisravanigunda,Java,414
saisravanigunda,Python,1
saisravanigunda,MySQL,26
saisravanigunda,Python3,12
sapphire_KS,C++,40
javadevghosh,Python3,6
ayushkhatri107,C++,322
ayushkhatri107,MySQL,15
ayushkhatri107,C,23
ruzdi,Java,75
ruzdi,JavaScript,301
ruzdi,Python3,37
ruzdi,TypeScript,134
badhautiyaakash,C++,373
badhautiyaakash,Java,1
badhautiyaakash,Python,3
badhautiyaakash,Python3,9
user4376a,C++,2
naprirfan,Java,40
naprirfan,JavaScript,208
rahul_1004,C++,295
rahul_1004,JavaScript,19
cshawtech,Swift,8
sachya39,Java,46
sachya39,MySQL,3
shariff_17,C++,80
shariff_17,Java,6
shariff_17,Python,1
shariff_17,Python3,3
amartyasurve,C++,350
amartyasurve,MySQL,2
amartyasurve,Python3,1
switchTarget,Java,182
ashenoy21,C++,3
ashenoy21,MySQL,7
ashenoy21,JavaScript,1
ashenoy21,Go,6
ashenoy21,Python3,196
ashenoy21,Pandas,2
ashenoy21,PostgreSQL,9
DAMERLA_NAVYA,C++,115
DAMERLA_NAVYA,MySQL,10
DAMERLA_NAVYA,C,1
iq020,C++,355
iq020,Java,1
iq020,MySQL,10
suriya97524,C++,1
suriya97524,Java,95
suriya97524,Python,1
suriya97524,JavaScript,143
suriya97524,Python3,58
Raj_123,C++,1
Raj_123,Java,346
Raj_123,Python,2
Raj_123,MySQL,24
Raj_123,C#,1
Raj_123,Python3,110
Raj_123,MS SQL Server,46
ilyabigk,C++,2
ilyabigk,Java,125
ilyabigk,Python,49
ilyabigk,C#,73
ilyabigk,JavaScript,5
ilyabigk,Python3,2
ilyabigk,Kotlin,37
aibots78,C++,2
aibots78,Java,129
aibots78,Python,3
aibots78,Python3,5
Ayush-Kar,C++,3
Ayush-Kar,Java,418
Ayush-Kar,C,105
Ayush-Kar,JavaScript,2
nitthilan,C++,12
nitthilan,Python,13
HarshithaReddy66,Java,1
HarshithaReddy66,MySQL,6
HarshithaReddy66,C,3
HarshithaReddy66,Python3,186
muhammad_hussain1911,JavaScript,2
sourashisX3,Java,231
sourashisX3,MySQL,1
sourashisX3,Kotlin,2
kun16,Java,243
Akshitha_V,Java,16
Akshitha_V,Python,4
Akshitha_V,Python3,3
ashishcoder_21,C++,223
ashishcoder_21,Python,1
ashishcoder_21,MySQL,26
hedgefog82,C++,2
hedgefog82,Python,12
hedgefog82,MySQL,30
hedgefog82,Python3,80
hedgefog82,Pandas,1
J6S969,Java,3
J6S969,MySQL,10
J6S969,JavaScript,165
ilikemoonm,MySQL,5
ilikemoonm,C#,118
ilikemoonm,JavaScript,2
ilikemoonm,Bash,1
Prateek_23,C++,53
advay_a,C++,178
advay_a,MySQL,1
advay_a,C,1
advay_a,Python3,329
JackRainbird,Java,2
JackRainbird,JavaScript,6
JackRainbird,Python3,4
arguvos,Java,32
arguvos,MySQL,15
akash_shaw,C++,1
akash_shaw,Python,1
akash_shaw,MySQL,72
akash_shaw,Python3,202
alwalsowmika26,Python3,2
searching_paths,C++,97
RaneshChandraKatta,C++,9
RaneshChandraKatta,MySQL,6
RaneshChandraKatta,JavaScript,102
RaneshChandraKatta,Python3,15
Tanush018,Java,2
Tanush018,Python,2
hedaji5314,Python,2
hedaji5314,Python3,4
ark_anmol26,C++,2
ark_anmol26,Java,26
prakhar1144,C++,440
prakhar1144,Python,1
manab_12,C++,103
manab_12,C,4
HassanNaqvi,TypeScript,2
yashansetia7,C++,466
yashansetia7,MySQL,16
yashansetia7,Python3,1
yashansetia7,TypeScript,1
revanthkurapati56,C++,254
Xzk7,Python,2
Xzk7,Python3,2
raghav_prakash,C++,7
raghav_prakash,Java,78
raghav_prakash,JavaScript,48
raghav_prakash,Python3,7
raghav_prakash,TypeScript,3
sihagmukesh22,C++,47
sihagmukesh22,MySQL,17
sihagmukesh22,Python3,400
abhidcoder,C++,1
abhidcoder,Java,1
abhidcoder,Python,2
abhidcoder,Python3,12
user3412os,Java,252
user3412os,MySQL,5
MurattSalar,Java,1
MurattSalar,C#,14
MurattSalar,Python3,372
H_Dabas02,C++,538
H_Dabas02,Java,1
Eshwar5,C++,1
Eshwar5,Java,8
Eshwar5,Python3,1
harsha1602,C++,1
harsha1602,Java,488
_theStarBoy,C++,8
_theStarBoy,Python,2
_theStarBoy,MySQL,9
_theStarBoy,JavaScript,7
_theStarBoy,Swift,73
_theStarBoy,Python3,10
_theStarBoy,Rust,2
keshavreddy99,Java,5
keshavreddy99,C#,1
Abhishek_Raparthi,Java,371
Abhishek_Raparthi,Python,1
Abhishek_Raparthi,MySQL,4
Abhishek_Raparthi,Python3,27
Abhishek_Raparthi,MS SQL Server,77
woody1137,Java,1
Kushal_0511,C++,626
Kushal_0511,Java,15
Kushal_0511,Python,1
Kushal_0511,MySQL,4
Kushal_0511,C,9
Kushal_0511,Go,2
Kushal_0511,Python3,1
deepanshu_1999,C++,1294
deepanshu_1999,MySQL,1
krishnankrish684,C++,15
krishnankrish684,MySQL,4
krishnankrish684,Python3,67
moulivarmasagi80,Python,1
weiyuanlin,Java,5
weiyuanlin,Python,1
weiyuanlin,C,95
ashraaghav,Python3,48
aizagazyani16,C++,233
aizagazyani16,MySQL,32
aizagazyani16,JavaScript,30
anmol3,C++,21
anmol3,Java,357
anmol3,MySQL,36
anmol3,C,2
anmol3,Bash,1
anmol3,MS SQL Server,11
anmol3,Oracle,4
fpcxm911,Java,101
fpcxm911,Python,2
fpcxm911,C,1
fpcxm911,JavaScript,1
fpcxm911,Bash,4
fpcxm911,Go,5
fpcxm911,Python3,22
kl2400032125,C++,2
kl2400032125,Java,2
ggpythonpanda,Java,8
ggpythonpanda,Python3,10
dharshandandy,C++,12
dharshandandy,Java,8
dharshandandy,Python,116
dharshandandy,MySQL,18
dharshandandy,C,83
dharshandandy,JavaScript,1
dharshandandy,Bash,2
dharshandandy,Python3,19
dharshandandy,PostgreSQL,33
klvntagoe,C++,60
klvntagoe,Java,52
Chandlearn,C++,2
Chandlearn,Java,154
Chandlearn,JavaScript,4
Chandlearn,Bash,1
suntsai221,Java,14
suntsai221,Python,36
suntsai221,MySQL,6
suntsai221,Go,191
suntsai221,Python3,21
suntsai221,PostgreSQL,9
rxxbQ,C++,238
rxxbQ,Python3,112
JayaKushal,Python,24
JayaKushal,MySQL,6
JayaKushal,JavaScript,3
JayaKushal,Python3,3
Q0NeWz1dWi,C++,160
Q0NeWz1dWi,Python,4
Q0NeWz1dWi,Python3,13
padaladinesh,Java,43
padaladinesh,Python,1
padaladinesh,Python3,6
JayantTomar,C++,387
JayantTomar,JavaScript,1
naveen28204280,C++,1
naveen28204280,Java,3
nattukaka,C++,22
liuxiaopeng,C++,281
liuxiaopeng,Python,1
liuxiaopeng,MySQL,11
liuxiaopeng,Bash,3
dwqaf,C++,2
shashank_gy,C++,17
3r1cwang,Python3,64
SurajShine,C++,50
qbli,C++,2
Cypher_xd,C++,407
VishakhS,C++,3
VishakhS,Bash,1
VishakhS,Python3,342
pranaysimhadri,C++,23
ivan202525,Java,2
_purnima_10,C++,163
_purnima_10,C,51
YS_Hsu,C++,1
YS_Hsu,Java,13
sachinthranv,C++,18
sachinthranv,Java,86
sachinthranv,MySQL,1
sachinthranv,C,2
nikhilbhuyan17,C++,26
nikhilbhuyan17,Java,28
nikhilbhuyan17,MySQL,8
nikhilbhuyan17,C,1
nikhilbhuyan17,Python3,45
anandkashyap2004,Java,82
anandkashyap2004,JavaScript,1
Jo2417,C++,165
Jo2417,Java,3
Jo2417,MySQL,1
Jo2417,C#,2
Jo2417,Python3,37
hjwoo,C++,55
hjwoo,Python,4
hjwoo,MySQL,33
hjwoo,Python3,304
b10306,Java,10
b10306,Python,11
FiiiishX,Java,1
FiiiishX,MySQL,7
FiiiishX,Python3,11
teiteiz,Java,122
teiteiz,Python3,25
mvaishnavik060603,C++,1
buddevivek86579,C++,77
buddevivek86579,Python,2
buddevivek86579,MySQL,17
buddevivek86579,Python3,3
navneetgaurav70544,C++,1
navneetgaurav70544,Java,217
navneetgaurav70544,Python3,15
schanakya2000,C++,3
schanakya2000,Java,313
schanakya2000,MySQL,7
schanakya2000,Python3,296
moronizacmel,Java,6
moronizacmel,Python,3
Akkkshattt_Sharrrmaaa,C++,93
Akkkshattt_Sharrrmaaa,MySQL,12
prasant46,C++,2
prasant46,Java,80
prasant46,JavaScript,1
akash66219,C++,202
akash66219,Java,1
harsh14055,C++,1
harsh14055,Java,10
harsh14055,Python,101
harsh14055,MySQL,10
harsh14055,C,23
harsh14055,Python3,280
kumar_ckn0808,Java,336
kumar_ckn0808,Python,2
kumar_ckn0808,MySQL,22
kumar_ckn0808,JavaScript,2
kumar_ckn0808,Pandas,4
crazyphoton,C++,331
crazyphoton,Java,2
crazyphoton,Python,1
crazyphoton,MySQL,1
crazyphoton,JavaScript,22
crazyphoton,Python3,40
crazyphoton,TypeScript,5
satyakanipe475,Java,6
satyakanipe475,Python,6
satyakanipe475,C,12
satyakanipe475,JavaScript,1
satyakanipe475,Python3,2
jasurkholiqulov,C++,12
jasurkholiqulov,Java,150
jasurkholiqulov,Python,2
jasurkholiqulov,MySQL,9
jasurkholiqulov,Python3,135
jasurkholiqulov,Kotlin,116
Alaneriq,C++,87
Alaneriq,MySQL,49
Alaneriq,Python3,26
Alaneriq,Pandas,25
somil1378,C++,342
somil1378,Java,23
somil1378,MySQL,15
somil1378,C,5
Khushi2512,C++,70
WinterSoldier37,Java,1
GamerXZEN,C++,3
GamerXZEN,Java,3
GamerXZEN,Python,1
GamerXZEN,MySQL,4
GamerXZEN,JavaScript,2
GamerXZEN,Python3,368
mounishprithivirajan,C++,30
mounishprithivirajan,Java,7
mounishprithivirajan,C,1
mounishprithivirajan,JavaScript,3
mounishprithivirajan,Python3,33
1CEwKNPHYU,Java,60
saptarshichatterjee,Java,345
saptarshichatterjee,MySQL,9
saptarshichatterjee,JavaScript,2
DaddyDaveDog,Java,131
DaddyDaveDog,Python,84
DaddyDaveDog,MySQL,1
DaddyDaveDog,JavaScript,31
DaddyDaveDog,Go,3
DaddyDaveDog,Python3,132
DaddyDaveDog,TypeScript,3
DaddyDaveDog,PostgreSQL,8
Khushi3137,C++,129
Khushi3137,C,5
khobrerohit,Java,168
zsmoore,Java,5
zsmoore,Python,10
zsmoore,Python3,1
zsmoore,Kotlin,1
ZZMUMICH,C++,458
ZZMUMICH,Java,31
ZZMUMICH,Python,2
ZZMUMICH,MySQL,7
ZZMUMICH,JavaScript,1
ZZMUMICH,Bash,2
ZZMUMICH,Python3,397
Mjj9i5BI3Y,C++,4
ablaksh,PHP,5
user3364RE,MySQL,1
user3364RE,Oracle,1
sauravwani114,Java,259
pavithra_B_19_10,C++,53
pavithra_B_19_10,Java,6
pavithra_B_19_10,MySQL,13
pavithra_B_19_10,C,28
pavithra_B_19_10,Python3,5
codeattack,Java,1
codeattack,Python,73
codeattack,C,1
codeattack,Ruby,11
codeattack,Python3,37
MohitSinghvi,C++,1
MohitSinghvi,Java,345
MohitSinghvi,Python,4
MohitSinghvi,MySQL,3
MohitSinghvi,JavaScript,1
MohitSinghvi,Python3,101
tkymcts,C++,1
tkymcts,Python,1
tkymcts,MySQL,1
tkymcts,Python3,60
antonms,MySQL,1
antonms,Python3,18
saivishwath,C++,2
saivishwath,Java,141
saivishwath,Python,3
saivishwath,MySQL,11
saivishwath,C,1
saivishwath,Python3,10
saivishwath,PostgreSQL,8
TonyCoder-05,Java,1
Lv334,C++,47
Kamalika_25,C++,2
Kamalika_25,C,3
denis_smirnov,Java,417
denis_smirnov,Python3,1
BG777155,Java,54
Sanjay31_,C++,105
Sanjay31_,Python,4
Sanjay31_,MySQL,25
Sanjay31_,C,96
Sanjay31_,Python3,1
Sanjay31_,MS SQL Server,1
Sanjay31_,Oracle,12
faux,C++,37
faux,Java,3
faux,MySQL,1
faux,JavaScript,2
faux,Python3,37
faux,TypeScript,4
qvviko,C++,117
qvviko,Python,1
innocentravi40,C++,12
chaitanya-nagdev,Go,20
chaitanya-nagdev,PostgreSQL,8
kunalsuthar,C++,33
PallaviiBhatt,C++,1
PallaviiBhatt,MySQL,2
kl2400032767,Java,1
kl2400032767,C,1
shubhamgoyal___,C++,130
shubhamgoyal___,Java,2
21501a0570,C++,245
21501a0570,Java,1
21501a0570,Python,2
21501a0570,C,1
21501a0570,JavaScript,2
21501a0570,Python3,13
21501a0570,Pandas,13
Anika,C++,49
Anika,Java,1
Anika,Python,25
Anika,Python3,36
Jasmeet-Singh,C++,250
Jasmeet-Singh,Python3,1
akerleyman,MySQL,9
akerleyman,JavaScript,272
akerleyman,Python3,116
akerleyman,Oracle,28
akerleyman,Pandas,15
hussainbohra82,Java,25
hussainbohra82,C#,41
priyashankari1000,C++,3
priyashankari1000,MySQL,33
priyashankari1000,Python3,51
user9933XE,MySQL,1
user9933XE,Python3,1
dolvis,Java,8
bingi66,Java,16
sakshamwadhwa,Java,505
sakshamwadhwa,MySQL,1
sakshamwadhwa,JavaScript,3
sakshamwadhwa,Bash,2
wintersoldier2,C++,404
wintersoldier2,Java,21
wintersoldier2,MySQL,1
wintersoldier2,C#,3
wintersoldier2,JavaScript,7
Remarked,Java,20
kaue_luis,Java,12
kaue_luis,Python,2
kaue_luis,JavaScript,258
kaue_luis,Swift,10
kaue_luis,Python3,98
tusharchugh1997,C++,79
tusharchugh1997,Java,231
tusharchugh1997,Python,4
tusharchugh1997,MySQL,4
tusharchugh1997,Python3,31
tusharchugh1997,Pandas,1
ItsRaining,C,5
ItsRaining,Python3,1
Rupal_patle,Java,40
Rupal_patle,Python,2
Rupal_patle,MySQL,21
Rupal_patle,Python3,8
Rupal_patle,Pandas,8
tejaswini__swaroop,C++,1
tejaswini__swaroop,Java,17
tejaswini__swaroop,Python,149
tejaswini__swaroop,MySQL,12
tejaswini__swaroop,C,1
tejaswini__swaroop,Python3,116
tejaswini__swaroop,Oracle,1
Hemakiran24,C++,48
Hemakiran24,Python,174
Hemakiran24,C,64
yashdatoniya,C++,1
yashdatoniya,Java,226
keerthi070,Java,161
keerthi070,Python,18
keerthi070,MySQL,18
keerthi070,Python3,188
keerthi070,Pandas,15
Rahul_Malowa,C++,1
Rahul_Malowa,Java,496
Rahul_Malowa,MySQL,34
Rahul_Malowa,C#,1
Tanmay__07,C++,248
Tanmay__07,Python,2
Tanmay__07,MySQL,5
Tanmay__07,C,6
Tanmay__07,JavaScript,23
ARUN_S_K_,Python,149
ARUN_S_K_,MySQL,8
ARUN_S_K_,Python3,13
prayas_07,MySQL,1
kkd00003076068,C++,20
lampmad,MySQL,1
lampmad,JavaScript,79
Kalyanaruba,Java,8
Kalyanaruba,Python,17
Kaldir,C++,67
Kaldir,Python3,33
Kaldir,Rust,1
qingyanyang,C++,1
qingyanyang,Java,131
qingyanyang,MySQL,4
qingyanyang,C#,3
qingyanyang,JavaScript,19
qingyanyang,Python3,73
user3412RR,C++,1
user3412RR,Python,1
user3412RR,Python3,58
GayathriRenganathan,Java,47
jj960708,C++,1
jj960708,Java,1
jj960708,Python,56
jj960708,Python3,721
wolfrick,C++,223
wolfrick,MySQL,2
wolfrick,Python3,5
sanjay_1247,C++,486
_Satya8176,C++,289
_Satya8176,Python,4
_Satya8176,Python3,39
om_bansal54,Java,112
abeln8r,Java,6
user5765Q,JavaScript,20
Kamehamehajim,Python,1
Kamehamehajim,Python3,1
tanyijie93,C,1
ks99vw,C++,544
ks99vw,Python,1
ks99vw,MySQL,7
ks99vw,JavaScript,2
ks99vw,Bash,2
2000031032,C++,31
2000031032,Java,10
2000031032,Python3,19
kavayadangi_09,C++,6
kavayadangi_09,Python,6
kavayadangi_09,MySQL,20
kavayadangi_09,Python3,229
kavayadangi_09,Pandas,6
kenkala,Java,2
kenkala,Python,20
kenkala,MySQL,109
kenkala,Bash,1
kenkala,Python3,459
kenkala,MS SQL Server,4
akkshatjain99,C++,83
akkshatjain99,C,1
akkshatjain99,Python3,9
Manishyadav09,C++,87
Manishyadav09,MySQL,12
raulpatel97,Java,5
raulpatel97,Python,63
raulpatel97,C,1
raulpatel97,Bash,1
raulpatel97,Python3,1
shyamkumar1729,Java,47
shyamkumar1729,Python,1
shyamkumar1729,MySQL,18
shyamkumar1729,C#,2
shyamkumar1729,JavaScript,40
shyamkumar1729,Python3,7
shyamkumar1729,TypeScript,174
sanju_saini,C++,3
sanju_saini,Java,39
Hiranya,Java,29
Hiranya,MySQL,11
Hiranya,Go,155
Hiranya,Python3,1
trscottjr,JavaScript,3
ankit59345,C++,47
ankit59345,Java,78
ankit59345,MySQL,15
sssss660,C++,10
sssss660,Java,1056
sssss660,JavaScript,1
sssss660,Python3,9
vndmankar,Java,331
vndmankar,MySQL,1
rttn,JavaScript,11
chiragagarwalPYDEV,C++,2
chiragagarwalPYDEV,Java,11
chiragagarwalPYDEV,MySQL,9
chiragagarwalPYDEV,Python3,35
iharshka,C++,28
iharshka,MySQL,7
iharshka,JavaScript,2
iharshka,Bash,1
kywong,Java,31
kywong,Python,1
kywong,Python3,18
Hannah-Aldor,C++,2
Hannah-Aldor,Python,3
Hannah-Aldor,Python3,32
XaviZhao,C++,1
XaviZhao,Java,2
XaviZhao,Python,131
